project,file_path,startline,endline,is_cloned,clone_type,nclasses,class_ids,clone_nlines,file_path_raw
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,53,59,1,T3,2,T2:108;T3:201,6,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,62,68,1,T3,1,T3:201,6,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,71,78,1,T3,1,T3:202,8,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,81,87,1,T3,2,T2:108;T3:201,6,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,90,98,1,T3,1,T3:202,8,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java,101,109,1,T3,1,T3:202,8,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/ClasspathResourceSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java,50,55,1,T3,3,T1:11;T2:94;T3:172,5,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java,59,64,1,T3,3,T1:12;T2:95;T3:150,5,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java,71,84,1,T3,3,T1:13;T2:96;T3:173,12,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java,105,111,1,T3,3,T1:14;T2:97;T3:174,6,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java,115,121,1,T3,3,T1:15;T2:97;T3:174,6,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/FilePositionTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java,180,185,1,T3,1,T3:203,5,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java,188,193,1,T3,1,T3:203,5,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java
junit5,test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java,196,201,1,T3,1,T3:203,5,systems/NicadRun/junit5-main/platform-tests/src/test/java/org/junit/platform/engine/support/descriptor/MethodSourceTests.java
