project,file_path,startline,endline,is_cloned,clone_type,nclasses,class_ids,clone_nlines,file_path_raw
jmeter,main/java/org/apache/jmeter/assertions/HTMLAssertion.java,282,287,1,T3,2,T2:223;T3:357,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/HTMLAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/HTMLAssertion.java,297,302,1,T3,2,T2:223;T3:357,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/HTMLAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/SMIMEAssertion.java,244,260,1,T3,1,T3:365,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/SMIMEAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/SMIMEAssertion.java,262,277,1,T3,1,T3:365,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/SMIMEAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/XMLSchemaAssertion.java,151,158,1,T3,2,T2:228;T3:366,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/XMLSchemaAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/XMLSchemaAssertion.java,165,171,1,T3,2,T2:228;T3:366,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/XMLSchemaAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,149,153,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,219,237,1,T3,1,T3:363,17,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,380,384,1,T3,1,T3:220,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,386,395,1,T3,2,T2:139;T3:221,10,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,403,433,1,T3,1,T3:364,22,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/AssertionGui.java,501,521,1,T3,1,T3:354,20,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,68,72,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,94,100,1,T3,3,T1:15;T2:79;T3:123,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,111,122,1,T3,1,T3:108,9,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,124,139,1,T3,3,T1:16;T2:80;T3:124,13,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,141,158,1,T3,2,T2:81;T3:125,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java,161,167,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/BeanShellAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/DurationAssertionGui.java,57,61,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/DurationAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,97,101,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,155,166,1,T3,1,T3:119,10,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java,269,277,1,T3,1,T3:100,9,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/HTMLAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java,78,105,1,T3,2,T2:221;T3:356,22,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java,108,116,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java,119,123,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java,131,142,1,T3,2,T2:222;T3:160,12,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java,145,156,1,T3,2,T2:222;T3:160,12,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/JSONPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,47,69,1,T3,1,T3:362,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,72,76,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java,87,93,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/MD5HexAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,96,106,1,T3,1,T3:217,9,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,108,119,1,T3,1,T3:145,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,178,184,1,T3,1,T3:145,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,212,229,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,232,236,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SizeAssertionGui.java,86,90,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SizeAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/SizeAssertionGui.java,122,139,1,T3,1,T3:363,17,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/SizeAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLAssertionGui.java,45,49,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLAssertionGui.java,64,69,1,T3,3,T1:67;T2:201;T3:319,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java,112,121,1,T3,2,T2:226;T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java,124,133,1,T3,2,T2:226;T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java,136,146,1,T3,2,T2:227;T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java,149,159,1,T3,2,T2:227;T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLConfPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,69,74,1,T3,1,T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,106,110,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java,115,139,1,T3,1,T3:362,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XMLSchemaAssertionGUI.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java,57,61,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java,68,75,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java,77,95,1,T3,1,T3:361,16,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java,102,111,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java,117,122,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2AssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,105,111,1,T3,1,T3:220,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,113,122,1,T3,3,T1:55;T2:139;T3:221,10,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,172,178,1,T3,2,T2:224;T3:121,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,185,191,1,T3,1,T3:358,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,199,205,1,T3,3,T1:77;T2:225;T3:359,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java,233,256,1,T3,1,T3:360,19,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPath2Panel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java,57,61,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java,68,76,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java,78,102,1,T3,1,T3:361,16,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java,110,119,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java,125,133,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathPanel.java,128,134,1,T3,2,T2:224;T3:121,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathPanel.java,141,147,1,T3,1,T3:358,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathPanel.java,155,161,1,T3,3,T1:77;T2:225;T3:359,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathPanel.java
jmeter,main/java/org/apache/jmeter/assertions/gui/XPathPanel.java,188,212,1,T3,1,T3:360,19,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/gui/XPathPanel.java
jmeter,main/java/org/apache/jmeter/assertions/jmespath/JMESPathAssertion.java,177,183,1,T3,1,T3:335,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/jmespath/JMESPathAssertion.java
jmeter,main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java,63,90,1,T3,2,T2:221;T3:356,22,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java,96,100,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java,114,125,1,T3,2,T2:222;T3:160,12,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java,131,142,1,T3,2,T2:222;T3:160,12,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/assertions/jmespath/gui/JMESPathAssertionGui.java
jmeter,main/java/org/apache/jmeter/config/CSVDataSetBeanInfo.java,123,127,1,T3,1,T3:330,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/config/CSVDataSetBeanInfo.java
jmeter,main/java/org/apache/jmeter/config/RandomVariableConfig.java,131,142,1,T3,2,T2:207;T3:329,12,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/config/RandomVariableConfig.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,181,196,1,T3,1,T3:307,13,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,200,213,1,T3,1,T3:308,15,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,220,237,1,T3,1,T3:307,13,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,243,255,1,T3,1,T3:309,9,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,277,282,1,T3,3,T1:63;T2:195;T3:310,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,308,312,1,T3,3,T1:64;T2:196;T3:311,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/ForeachController.java,315,321,1,T3,3,T1:65;T2:197;T3:312,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ForeachController.java
jmeter,main/java/org/apache/jmeter/control/InterleaveControl.java,162,168,1,T3,1,T3:316,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/InterleaveControl.java
jmeter,main/java/org/apache/jmeter/control/ModuleController.java,96,101,1,T3,1,T3:121,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ModuleController.java
jmeter,main/java/org/apache/jmeter/control/ModuleController.java,205,210,1,T3,1,T3:323,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ModuleController.java
jmeter,main/java/org/apache/jmeter/control/ModuleController.java,213,222,1,T3,2,T2:203;T3:324,10,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ModuleController.java
jmeter,main/java/org/apache/jmeter/control/ThroughputController.java,123,137,1,T3,1,T3:313,16,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ThroughputController.java
jmeter,main/java/org/apache/jmeter/control/ThroughputController.java,151,165,1,T3,1,T3:313,16,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ThroughputController.java
jmeter,main/java/org/apache/jmeter/control/ThroughputController.java,178,183,1,T3,1,T3:314,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ThroughputController.java
jmeter,main/java/org/apache/jmeter/control/ThroughputController.java,211,221,1,T3,1,T3:126,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ThroughputController.java
jmeter,main/java/org/apache/jmeter/control/ThroughputController.java,268,272,1,T3,2,T2:198;T3:315,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/ThroughputController.java
jmeter,main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java,91,98,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java,104,108,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java,114,120,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java,139,155,1,T3,2,T2:202;T3:321,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java,162,182,1,T3,1,T3:322,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/CriticalSectionControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java,125,129,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java
jmeter,main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java,133,143,1,T3,1,T3:160,11,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java
jmeter,main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java,147,155,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java
jmeter,main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java,163,184,1,T3,3,T1:68;T2:202;T3:321,14,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ForeachControlPanel.java
jmeter,main/java/org/apache/jmeter/control/gui/IncludeControllerGui.java,69,74,1,T3,3,T1:66;T2:97;T3:35,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/IncludeControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/IncludeControllerGui.java,76,82,1,T3,1,T3:319,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/IncludeControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java,54,58,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java
jmeter,main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java,82,86,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java
jmeter,main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java,93,104,1,T3,1,T3:320,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/InterleaveControlGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java,132,138,1,T3,2,T2:199;T3:317,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java,141,146,1,T3,2,T2:200;T3:318,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java,149,154,1,T3,2,T2:199;T3:317,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java,157,162,1,T3,2,T2:200;T3:318,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java,278,283,1,T3,3,T1:66;T2:97;T3:35,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ModuleControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/OnceOnlyControllerGui.java,34,38,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/OnceOnlyControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/OnceOnlyControllerGui.java,55,59,1,T3,3,T1:67;T2:201;T3:319,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/OnceOnlyControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/RandomControlGui.java,41,45,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/RandomControlGui.java
jmeter,main/java/org/apache/jmeter/control/gui/RandomControlGui.java,86,93,1,T3,1,T3:320,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/RandomControlGui.java
jmeter,main/java/org/apache/jmeter/control/gui/RandomOrderControllerGui.java,42,46,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/RandomOrderControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java,47,51,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java,84,92,1,T3,1,T3:93,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java,94,102,1,T3,1,T3:108,9,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/SwitchControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ThroughputControllerGui.java,65,69,1,T3,2,T2:14;T3:35,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ThroughputControllerGui.java
jmeter,main/java/org/apache/jmeter/control/gui/ThroughputControllerGui.java,101,106,1,T3,1,T3:208,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/control/gui/ThroughputControllerGui.java
jmeter,main/java/org/apache/jmeter/extractor/BSFPostProcessor.java,35,49,1,T3,1,T3:342,18,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/BSFPostProcessor.java
jmeter,main/java/org/apache/jmeter/extractor/BoundaryExtractor.java,209,213,1,T3,1,T3:343,5,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/BoundaryExtractor.java
jmeter,main/java/org/apache/jmeter/extractor/DebugPostProcessor.java,109,114,1,T3,3,T1:69;T2:205;T3:326,7,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/DebugPostProcessor.java
jmeter,main/java/org/apache/jmeter/extractor/DebugPostProcessorBeanInfo.java,26,54,1,T3,1,T3:325,22,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/DebugPostProcessorBeanInfo.java
jmeter,main/java/org/apache/jmeter/extractor/HtmlExtractor.java,148,160,1,T3,1,T3:352,10,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/HtmlExtractor.java
jmeter,main/java/org/apache/jmeter/extractor/HtmlExtractor.java,209,214,1,T3,1,T3:300,6,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/HtmlExtractor.java
jmeter,main/java/org/apache/jmeter/extractor/JSR223PostProcessor.java,42,49,1,T3,3,T1:76;T2:220;T3:353,8,systems/NicadRun/jmeter-master/src/components/src/main/java/org/apache/jmeter/extractor/JSR223PostProcessor.java
