project,file_path,startline,endline,is_cloned,clone_type,nclasses,class_ids,clone_nlines,file_path_raw
selenium-trunk,LogInspectorTest.java,256,274,1,T3,2,T2:377;T3:331,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,279,297,1,T3,2,T2:377;T3:331,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,302,336,1,T3,1,T3:558,21,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,341,374,1,T3,2,T2:378;T3:558,22,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,379,412,1,T3,2,T2:378;T3:558,22,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,417,443,1,T3,1,T3:558,21,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,LogInspectorTest.java,447,472,1,T3,1,T3:331,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/log/LogInspectorTest.java
selenium-trunk,AddInterceptParametersTest.java,35,41,1,T3,2,T2:366;T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/AddInterceptParametersTest.java
selenium-trunk,AddInterceptParametersTest.java,46,54,1,T3,1,T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/AddInterceptParametersTest.java
selenium-trunk,AddInterceptParametersTest.java,59,67,1,T3,1,T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/AddInterceptParametersTest.java
selenium-trunk,AddInterceptParametersTest.java,72,83,1,T3,1,T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/AddInterceptParametersTest.java
selenium-trunk,NetworkCommandsTest.java,50,56,1,T3,2,T2:366;T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,61,91,1,T3,2,T2:367;T3:545,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,95,121,1,T3,2,T2:367;T3:545,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,125,150,1,T3,2,T2:367;T3:545,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,157,188,1,T3,1,T3:545,15,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,192,200,1,T3,1,T3:544,6,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,308,317,1,T3,2,T2:368;T3:546,8,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkCommandsTest.java,321,330,1,T3,2,T2:368;T3:546,8,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkCommandsTest.java
selenium-trunk,NetworkEventsTest.java,43,59,1,T3,1,T3:547,16,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkEventsTest.java
selenium-trunk,NetworkEventsTest.java,64,82,1,T3,2,T2:369;T3:547,17,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkEventsTest.java
selenium-trunk,NetworkEventsTest.java,87,105,1,T3,2,T2:369;T3:547,17,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkEventsTest.java
selenium-trunk,NetworkEventsTest.java,134,152,1,T3,2,T2:369;T3:547,17,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/network/NetworkEventsTest.java
selenium-trunk,CallFunctionParameterTest.java,39,54,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,58,82,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,86,111,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,115,138,1,T3,1,T3:575,14,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,142,172,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,176,200,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,204,227,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,231,252,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,256,278,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,282,298,1,T3,2,T2:383;T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,302,318,1,T3,2,T2:383;T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,324,345,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,349,386,1,T3,1,T3:573,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,CallFunctionParameterTest.java,390,433,1,T3,1,T3:574,23,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/CallFunctionParameterTest.java
selenium-trunk,EvaluateParametersTest.java,34,48,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,EvaluateParametersTest.java,52,75,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,EvaluateParametersTest.java,79,103,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,EvaluateParametersTest.java,107,125,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,EvaluateParametersTest.java,129,145,1,T3,1,T3:572,13,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
selenium-trunk,EvaluateParametersTest.java,149,185,1,T3,1,T3:573,19,systems/NicadRun/selenium-trunk/java/test/org/openqa/selenium/bidi/script/EvaluateParametersTest.java
